USA,Detroit,2018-01-13,873,,
USA,Detroit,2018-01-20,896,,
USA,Detroit,2018-01-27,864,,
USA,Detroit,2018-02-03,778,,
USA,Detroit,2018-02-10,829,,
USA,Detroit,2018-02-17,804,,
USA,Detroit,2018-02-24,816,,
USA,Detroit,2018-03-03,764,,
USA,Detroit,2018-03-10,784,,
USA,Detroit,2018-03-17,762,,
USA,Detroit,2018-03-24,749,,
USA,Detroit,2018-03-31,806,,
USA,Detroit,2018-04-07,720,,
USA,Detroit,2018-04-14,784,,
USA,Detroit,2018-04-21,738,,
USA,Detroit,2018-04-28,762,,
USA,Detroit,2018-05-05,724,,
USA,Detroit,2018-05-12,666,,
USA,Detroit,2018-05-19,691,,
USA,Detroit,2018-05-26,653,,
USA,Detroit,2018-06-02,698,,
USA,Detroit,2018-06-09,670,,
USA,Detroit,2018-06-16,687,,
USA,Detroit,2018-06-23,707,,
USA,Detroit,2018-06-30,678,,
USA,Detroit,2018-07-07,718,,
USA,Detroit,2018-07-14,614,,
USA,Detroit,2018-07-21,690,,
USA,Detroit,2018-07-28,625,,
USA,Detroit,2018-08-04,670,,
USA,Detroit,2018-08-11,673,,
USA,Detroit,2018-08-18,671,,
USA,Detroit,2018-08-25,684,,
USA,Detroit,2018-09-01,721,,
USA,Detroit,2018-09-08,696,,
USA,Detroit,2018-09-15,651,,
USA,Detroit,2018-09-22,645,,
USA,Detroit,2018-09-29,722,,
USA,Detroit,2018-10-06,713,,
USA,Detroit,2018-10-13,657,,
USA,Detroit,2018-10-20,707,,
USA,Detroit,2018-10-27,735,,
USA,Detroit,2018-11-03,740,,
USA,Detroit,2018-11-10,766,,
USA,Detroit,2018-11-17,733,,
USA,Detroit,2018-11-24,794,,
USA,Detroit,2018-12-01,742,,
USA,Detroit,2018-12-08,726,,
USA,Detroit,2018-12-15,740,,
USA,Detroit,2018-12-22,717,,
USA,Detroit,2019-01-12,757,,
USA,Detroit,2019-01-19,818,,
USA,Detroit,2019-01-26,737,,
USA,Detroit,2019-02-02,753,,
USA,Detroit,2019-02-09,780,,
USA,Detroit,2019-02-16,744,,
USA,Detroit,2019-02-23,750,,
USA,Detroit,2019-03-02,841,,
USA,Detroit,2019-03-09,787,,
USA,Detroit,2019-03-16,774,,
USA,Detroit,2019-03-23,780,,
USA,Detroit,2019-03-30,748,,
USA,Detroit,2019-04-06,714,,
USA,Detroit,2019-04-13,732,,
USA,Detroit,2019-04-20,727,,
USA,Detroit,2019-04-27,753,,
USA,Detroit,2019-05-04,685,,
USA,Detroit,2019-05-11,745,,
USA,Detroit,2019-05-18,707,,
USA,Detroit,2019-05-25,720,,
USA,Detroit,2019-06-01,748,,
USA,Detroit,2019-06-08,695,,
USA,Detroit,2019-06-15,715,,
USA,Detroit,2019-06-22,703,,
USA,Detroit,2019-06-29,721,,
USA,Detroit,2019-07-06,703,,
USA,Detroit,2019-07-13,692,,
USA,Detroit,2019-07-20,748,,
USA,Detroit,2019-07-27,619,,
USA,Detroit,2019-08-03,677,,
USA,Detroit,2019-08-10,680,,
USA,Detroit,2019-08-17,685,,
USA,Detroit,2019-08-24,661,,
USA,Detroit,2019-08-31,686,,
USA,Detroit,2019-09-07,699,,
USA,Detroit,2019-09-14,657,,
USA,Detroit,2019-09-21,676,,
USA,Detroit,2019-09-28,740,,
USA,Detroit,2019-10-05,703,,
USA,Detroit,2019-10-12,672,,
USA,Detroit,2019-10-19,756,,
USA,Detroit,2019-10-26,737,,
USA,Detroit,2019-11-02,751,,
USA,Detroit,2019-11-09,755,,
USA,Detroit,2019-11-16,776,,
USA,Detroit,2019-11-23,766,,
USA,Detroit,2019-11-30,762,,
USA,Detroit,2019-12-07,801,,
USA,Detroit,2019-12-14,774,,
USA,Detroit,2019-12-21,780,,
USA,Detroit,2020-01-11,799,823,-24
USA,Detroit,2020-01-18,758,840,-82
USA,Detroit,2020-01-25,779,801,-22
USA,Detroit,2020-02-01,802,777,25
USA,Detroit,2020-02-08,788,808,-20
USA,Detroit,2020-02-15,791,789,2
USA,Detroit,2020-02-22,799,792,7
USA,Detroit,2020-02-29,772,796,-24
USA,Detroit,2020-03-07,736,788,-52
USA,Detroit,2020-03-14,735,774,-39
USA,Detroit,2020-03-21,799,758,41
USA,Detroit,2020-03-28,1082,764,318
USA,Detroit,2020-04-04,1563,731,832
USA,Detroit,2020-04-11,1670,755,915
USA,Detroit,2020-04-18,1426,713,713
USA,Detroit,2020-04-25,929,755,174
USA,Detroit,2020-05-02,314,697,-383
USA,,2020-01-12,50693,50668,25
USA,,2020-01-19,49475,50118,-643
USA,,2020-01-26,49016,49916,-900
USA,,2020-02-02,48765,50651,-1886
USA,,2020-02-09,49371,50511,-1140
USA,,2020-02-16,48909,50175,-1266
USA,,2020-02-23,49063,49827,-764
USA,,2020-03-01,49405,49491,-86
USA,,2020-03-08,49625,49151,474
USA,,2020-03-15,48521,48771,-250
USA,,2020-03-22,49202,48316,886
USA,,2020-03-29,52553,47883,4670
USA,,2020-04-05,60860,47436,13424
USA,,2020-04-12,66466,47035,19431
USA,,2020-04-19,64086,46548,17538
USA,,2020-04-26,60034,46109,13925
USA,,2020-05-03,56254,45760,10494
USA,,2020-05-10,54240,45424,8816
USA,,2020-05-17,50783,45185,5598
USA,,,50644,,
USA,,,50761,,
USA,,,50817,,
USA,,,50651,,
USA,,,50511,,
USA,,,50175,,
USA,,,49827,,
USA,,,49491,,
USA,,,49151,,
USA,,,48771,,
USA,,,48316,,
USA,,,47883,,
USA,,,47436,,
USA,,,47035,,
USA,,,46548,,
USA,,,46109,,
USA,,,45760,,
USA,,,45424,,
USA,,,45185,,
USA,,,44945,,
USA,,,44677,,
USA,,,44532,,
USA,,,44402,,
USA,,,44311,,
USA,,,44185,,
USA,,,44129,,
USA,,,44023,,
USA,,,43945,,
USA,,,43840,,
USA,,,43794,,
USA,,,43740,,
USA,,,43746,,
USA,,,43755,,
USA,,,43834,,
USA,,,44008,,
USA,,,44234,,
USA,,,44509,,
USA,,,44785,,
USA,,,45064,,
USA,,,45279,,
USA,,,45454,,
USA,,,45668,,
USA,,,45851,,
USA,,,46184,,
USA,,,46619,,
USA,,,47199,,
USA,,,47946,,
USA,,,48758,,
USA,,,49557,,
USA,,,50286,,
